ID,Time_GMT,Phone,Organization,OLF,Rating,NumberReview,Category,Country,CountryCode,State,City,Street,Building,ReviewText
136,01/20/2021 17:44,12516263161.0,Jersey Mike's Subs,LLC,4.0,18,Quick Service,USA,US,AL,Daphne, 29660 Hwy,29660,Loved this Jersey Mike's Subs. The food was delicious.
137,01/20/2021 20:25,12512462402.0,Pizza Hut,Co,2.0,9,Delivery,USA,US,AL,Jackson, 2123 N,2123,Terrible visit to Pizza Hut. Inattentive waiters. Uncomfortable setting. Never coming back!
138,01/21/2021 00:06,12516793800.0,Huddle House,Inc,3.5,7,Family Dining,USA,US,AL,Saraland, 803 Saraland,803,Mixed feelings about Huddle House. Nothing remarkable about service. Average food. Nothing to write home about.
139,01/21/2021 03:31,12516256544.0,Newk's Eatery,LLC,4.0,32,Family Dining,USA,US,AL,Spanish Fort, 30500 State Highway,30500,Excellent Newk's Eatery. Staff was friendly. Great ambiance. Will definitely return!
140,01/21/2021 06:59,12516265286.0,Bangkok Thai Daphne,LLP,4.0,69,Casual Dining,USA,US,AL,Daphne, 28600 US Hwy,28600,Fantastic Bangkok Thai Daphne. Nice atmosphere. Will definitely return!
141,01/21/2021 10:38,18504664526.0,Sonny's BBQ,LLC,3.0,14,Steakhouse,USA,US,FL,Pace, 5145 Hwy 90,5145,Average experience at Sonny's BBQ. Nothing special about the prime rib. Service was okay. Fair enough.
142,01/21/2021 14:49,12514385234.0,219,Inc,4.5,56,Family Dining,USA,US,AL,Mobile, Conti,219,Great experience at 219. Cozy environment. food exceeded expectations. Five stars!
143,01/21/2021 17:59,12516790871.0,Godfather's Pizza,Co,4.0,9,Italian,USA,US,AL,Saraland, 120 Saraland,120,Great experience at Godfather's Pizza. Great service. Outstanding risotto.
144,01/21/2021 21:51,18504395247.0,Pizza Kitchen Restaurant,PC,4.0,9,Casual Dining,USA,US,FL,Pensacola, 3012 N 9th,3012,Really enjoyed Pizza Kitchen Restaurant. Perfect dish. Lovely decor. Will definitely return!
145,01/22/2021 00:40,12512642520.0,Buster's Brick Oven,Inc,4.5,16,Delivery,USA,US,AL,Daphne, Main,1711,Had a wonderful time at Buster's Brick Oven. Perfect setting. Will definitely return!
146,01/22/2021 04:08,12515177536.0,Sage Lebanese Cuisine & Cafe,Inc,5.0,133,Cafe,USA,US,AL,Fairhope, 319 Fairhope,319,Amazing Sage Lebanese Cuisine & Cafe. Professional staff. Cozy environment.
147,01/22/2021 07:44,12512707262.0,Wok by B'bay,Partnership,3.5,51,Thai,USA,US,AL,Fairhope, 420 Fairhope,420,Mixed feelings about Wok by B'bay. Average mango sticky rice. Nothing to write home about.
148,01/22/2021 11:49,12513017556.0,Valentinos Italian Cusine,Inc,4.0,28,Delivery,USA,US,AL,Mobile, 396 Azalea,396,Excellent Valentinos Italian Cusine. Perfect meal.
149,01/22/2021 14:38,12517256912.0,Iron Hand Brewing,LLC,4.5,27,Wings,USA,US,AL,Mobile, State,206,Fantastic Iron Hand Brewing. Nice atmosphere.
150,01/22/2021 17:58,18508579975.0,Chef King,Inc,3.5,22,Casual Dining,USA,US,FL,Pensacola, 8187 W Fairfield,8187,Decent enough Chef King. Acceptable service. Average food.
151,01/22/2021 21:28,12516251490.0,Olive Garden Italian Restaurant,Ltd,2.5,60,Casual Dining,USA,US,AL,Spanish Fort, 30500-D State Hwy,30500-D,Poor experience at Olive Garden Italian Restaurant. Inattentive waiters. Look elsewhere!
152,01/23/2021 01:05,12513017348.0,East Coast Asian Restaurant,DBA,3.5,8,Delivery,USA,US,AL,Chickasaw, 422 N Craft,422,Okay visit to East Coast Asian Restaurant. Ordinary place. Nothing remarkable about service.
153,01/23/2021 04:33,18509959995.0,Socios Pizza-Pasta,Corp,4.0,80,Italian,USA,US,FL,Pace, 4430 Hwy,4430,Amazing Socios Pizza-Pasta. Amazing tiramisu. Will definitely return!
154,01/23/2021 08:38,12516264065.0,Roll & Go Sushi,DBA,5.0,1,Casual Dining,USA,US,AL,Daphne, 1410 US Hwy,1410,Loved this Roll & Go Sushi. Perfect setting.
155,01/23/2021 11:53,18508894347.0,Jersey Mike's Subs,LLC,3.5,12,Quick Service,USA,US,FL,Pace, 4792 Hwy,4792,Okay visit to Jersey Mike's Subs. Nothing special about ambiance. Acceptable service.
156,01/23/2021 15:17,12518880999.0,Biryani Pot,Inc,4.5,32,Asian,USA,US,AL,Mobile, 758 Downtowner,758,Loved this Biryani Pot. Professional staff. Amazing stir fry. Worth every penny!
157,01/23/2021 18:42,18504952458.0,I Heart Bento,LLC,4.5,86,Restaurant,USA,US,FL,Pensacola, 875 E 9 Mile,875,Amazing I Heart Bento. Attentive waiters. Amazing meal. Don't miss this place!
158,01/23/2021 22:40,12515091311.0,The Spiffy Fox,LLC,4.5,40,Delivery,USA,US,AL,Mobile, Monroe,1455,Loved this The Spiffy Fox. Amazing dish. Great service. Don't miss this place!
159,01/24/2021 01:49,18509681056.0,Porky's Pizza,Corp,2.5,12,Italian,USA,US,FL,Cantonment, 500 N Highway,500,Disappointed with Porky's Pizza. Unprofessional behavior. Look elsewhere!
160,01/24/2021 05:55,12514445274.0,Papa's Place,Corp,4.0,34,Family Dining,USA,US,AL,Daphne, 28691 US Hwy,28691,Great experience at Papa's Place. Cozy environment. Worth every penny!
161,01/24/2021 08:45,18507830001.0,Marco's Pizza,Co,3.0,13,Casual Dining,USA,US,FL,Milton, 4909 Hwy,4909,Mixed feelings about Marco's Pizza. Standard setting. Fair enough.
162,01/24/2021 12:09,12513750543.0,Manci's Antique Club,LLP,3.5,56,Delivery,USA,US,AL,Daphne, Main,1715,Standard Manci's Antique Club. The food was okay. Nothing remarkable about service.
163,01/24/2021 15:42,12514089001.0,Aroy Thai Cuisine,LLC,4.0,55,Delivery,USA,US,AL,Mobile, Government,966,Loved this Aroy Thai Cuisine. Nice atmosphere. Don't miss this place!
164,01/24/2021 19:43,18504663648.0,Taste of Jerusalem & More,Inc,4.5,183,Casual Dining,USA,US,FL,Pensacola, W Cervantes,2805,Excellent Taste of Jerusalem & More. Cozy environment. Will definitely return!
165,01/24/2021 22:38,12519900999.0,China Chef Restaurant,LLC,3.5,12,Chinese,USA,US,AL,Fairhope, 333 Greeno Rd,333,Decent enough China Chef Restaurant. Ordinary place. Nothing special about the sweet and sour.
166,01/25/2021 02:07,18504789889.0,Great China,LLC,2.5,27,Delivery,USA,US,FL,Pensacola, 2170 W Nine Mile,2170,Waste of money at Great China. Awful meal. Uncomfortable setting. Look elsewhere!
167,01/25/2021 06:14,12516547121.0,Smoothies N Things Spanish Fort,LLC,4.5,3,Juice Bar,USA,US,AL,Spanish Fort,30500,30500,Really enjoyed Smoothies N Things Spanish Fort. Attentive waiters.
168,01/25/2021 09:20,12516753030.0,Domino's Pizza,LLC,3.5,6,Italian,USA,US,AL,Saraland, 924 Saraland Blvd,924,Average experience at Domino's Pizza. Acceptable service. Standard bruschetta. Fair enough.
169,01/25/2021 12:51,18504741919.0,Goat Lips Chew & Brewhouse,LLC,4.5,96,Casual Dining,USA,US,FL,Pensacola, 2811 Copter,2811,Great experience at Goat Lips Chew & Brewhouse. Outstanding food. Professional staff. Don't miss this place!
170,01/25/2021 16:51,12515914842.0,Meat Boss - Cottage Hill,Inc,4.5,334,Casual Dining,USA,US,AL,Mobile, 5401 Cottage Hill,5401,Great experience at Meat Boss - Cottage Hill. Lovely decor. Outstanding meal. Highly recommend!
171,01/25/2021 20:07,12516211112.0,Janino's Pizza,LLC,3.5,30,Delivery,USA,US,AL,Daphne, 28567 County Rd,28567,Mixed feelings about Janino's Pizza. The food was okay. Average staff.
172,01/25/2021 23:56,12516212271.0,Mediterranean Sandwich Co,LLC,4.5,75,Quick Service,USA,US,AL,Daphne, 6890 US Hwy,6890,Fantastic Mediterranean Sandwich Co. Perfect food. Lovely decor. Five stars!
173,01/26/2021 03:00,12519477393.0,Arby's,LLC,5.0,1,Quick Service,USA,US,AL,Robertsdale, 22111 State Hwy,22111,Amazing Arby's. Perfect setting. Five stars!
174,01/26/2021 06:55,12514793278.0,Ashland Pub,Inc,4.0,69,Sports Bar,USA,US,AL,Mobile, 2453 Old Shell,2453,Loved this Ashland Pub. Outstanding food. Five stars!
175,01/26/2021 10:27,12514590128.0,Broadstreet Cafe N Grill,Inc,5.0,1,Grill,USA,US,AL,Mobile, N Broad,350,Excellent Broadstreet Cafe N Grill. Perfect setting. Worth every penny!
176,01/26/2021 13:34,12512830900.0,Marco's Pizza,Co,5.0,1,Pizzeria,USA,US,AL,Mobile, N Florida,100,Really enjoyed Marco's Pizza. Perfect setting. Don't miss this place!
177,01/26/2021 17:21,12513417217.0,Roma Cafe,Inc,4.5,135,Breakfast,USA,US,AL,Mobile, 7134 Airport,7134,Had a wonderful time at Roma Cafe. Staff was friendly. Nice atmosphere. Five stars!
178,01/26/2021 21:06,12513420024.0,Cortlandt's Pizza Pub,Inc,4.0,58,Delivery,USA,US,AL,Mobile, 4356 Old Shell,4356,Excellent Cortlandt's Pizza Pub. Professional staff. Don't miss this place!
179,01/27/2021 00:11,12516264065.0,Roll & Go Sushi Asian Kitchen,Co,4.0,10,Casual Dining,USA,US,AL,Daphne,1410,1410,Had a wonderful time at Roll & Go Sushi Asian Kitchen. Great service. Five stars!
180,01/27/2021 03:38,12518002360.0,Its All Greek to Me,Inc,3.5,52,Mediterranean,USA,US,AL,Fairhope, N Section,108,Okay visit to Its All Greek to Me. Nothing remarkable about service. Nothing special about ambiance. Fair enough.
181,01/27/2021 07:35,18506268542.0,Arby's,LLC,4.0,5,Drive-Thru,USA,US,FL,Milton, Caroline,6674,Really enjoyed Arby's. Excellent customer service. Worth every penny!
182,01/27/2021 11:09,12513751113.0,Von's Bistro,LLC,4.0,91,Upscale,USA,US,AL,Mobile, St Michael,69,Excellent Von's Bistro. Amazing dish. Five stars!
183,01/27/2021 14:34,18506078575.0,Italy's Finest Pizzeria,LLC,4.0,63,Delivery,USA,US,FL,Pensacola, 6014 N 9th,6014,Amazing Italy's Finest Pizzeria. Outstanding dish. Don't miss this place!
184,01/27/2021 17:47,18504801054.0,15:17 Cafe at Baptist,Corp,5.0,1,Brunch,USA,US,FL,Pensacola, 9400 University,9400,Fantastic 15:17 Cafe at Baptist. Outstanding meal. Great ambiance. Five stars!
185,01/27/2021 20:41,12516336811.0,Panda Haven,LLC,3.0,26,Thai,USA,US,AL,Mobile, 6300 Grelot,6300,Decent enough Panda Haven. Service was okay. Ordinary place.
186,01/28/2021 00:52,18509950459.0,Jimmy John's,Corp,3.5,4,Sandwich Shop,USA,US,FL,Pace, 4614 Highway,4614,Mixed feelings about Jimmy John's. Average staff. Fair enough.
187,01/28/2021 04:36,18503614888.0,Marco's Pizza,Co,3.0,25,Italian,USA,US,FL,Pensacola, 312 E 9 Mile,312,Okay visit to Marco's Pizza. Standard bruschetta.
188,01/28/2021 08:10,12519906192.0,Yak The Kathmandu Kitchen,Inc,4.5,64,Casual Dining,USA,US,AL,Fairhope, 400 Eastern Shore Shopping,400,Excellent Yak The Kathmandu Kitchen. Staff was friendly. Lovely decor. Highly recommend!
189,01/28/2021 11:14,12516257272.0,Papa John's Pizza,Corp,2.0,8,Delivery,USA,US,AL,Daphne, 29640 State Highway,29640,Poor experience at Papa John's Pizza. Unprofessional behavior. Never coming back!
190,01/28/2021 14:55,18509946818.0,Panda Express,Ltd,2.0,17,Chinese,USA,US,FL,Milton, 4880 Hwy,4880,Waste of money at Panda Express. Overpriced dumplings. Save your money!
191,01/28/2021 17:45,18508579119.0,Mr. Shawarma,LLC,4.0,76,Casual Dining,USA,US,FL,Pensacola, 6215-C N 9th,6215-C,Amazing Mr. Shawarma. Nice atmosphere. Attentive waiters. Five stars!
192,01/28/2021 21:57,12513788083.0,Rice Asian Grill & Sushi Bar,Corp,4.5,112,Bar & Grill,USA,US,AL,Mobile, 3964 Government,3964,Amazing Rice Asian Grill & Sushi Bar. Cozy environment. The meal was delicious. Highly recommend!
193,01/29/2021 01:25,16788601139.0,Bapu's Food Stop,LLP,4.5,3,Delivery,USA,US,FL,Pensacola, 2741 W Fairfield,2741,Excellent Bapu's Food Stop. Professional staff.
194,01/29/2021 04:57,18504792882.0,Siam Thai Restaurant,Corp,3.5,117,Thai,USA,US,FL,Pensacola, 6403 N 9th,6403,Okay visit to Siam Thai Restaurant. mango sticky rice was decent.
195,01/29/2021 08:39,18506260003.0,Domino's Pizza,LLC,3.0,9,Delivery,USA,US,FL,Milton, Caroline,6551,Mixed feelings about Domino's Pizza. Standard dish. Standard service.
196,01/29/2021 11:58,18505644790.0,Santino's Pizza & Grinders,LLC,4.0,5,Delivery,USA,US,FL,Milton, 4745 Hwy,4745,Excellent Santino's Pizza & Grinders. Great service.
197,01/29/2021 15:17,12513080796.0,Hart's Fried Chicken,Corp,4.0,5,Family Dining,USA,US,AL,Mobile, 1866 Dauphin Island,1866,Had a wonderful time at Hart's Fried Chicken. The meal was delicious.
198,01/29/2021 18:15,12514472696.0,Jersey Mike's Subs,LLC,3.5,7,Deli,USA,US,AL,Saraland, 31 Shell,31,Mixed feelings about Jersey Mike's Subs. Average atmosphere.
199,01/29/2021 22:09,12516216820.0,Cicis,Inc,4.0,1,Casual Dining,USA,US,AL,Daphne, 6882 Hwy,6882,Loved this Cicis. Great service.
200,01/30/2021 01:37,12515819240.0,BJ's Restaurant & Brewhouse,LLC,4.0,145,Delivery,USA,US,AL,Mobile, 3748 Airport,3748,Had a wonderful time at BJ's Restaurant & Brewhouse. Perfect setting. dish exceeded expectations. Will definitely return!
201,01/30/2021 05:00,18504772999.0,Yums Chinese Restaurant,LLC,3.0,50,Casual Dining,USA,US,FL,Pensacola, 1620 Airport,1620,Standard Yums Chinese Restaurant. Acceptable service. Average atmosphere. Nothing to write home about.
202,01/30/2021 09:04,18509941666.0,Firehouse Subs,Inc,4.5,7,Quick Service,USA,US,FL,Pace, 4367 Highway,4367,Great experience at Firehouse Subs. Amazing dish. Cozy environment.
203,01/30/2021 12:10,18508897022.0,Panera Bread,Corp,3.5,20,Cafe,USA,US,FL,Pace, 4763 Highway,4763,Decent enough Panera Bread. The muffin was okay.
204,01/30/2021 16:02,12512810801.0,Jason's Deli,LLC,4.0,54,Quick Service,USA,US,AL,Mobile, 3756 Airport,3756,Amazing Jason's Deli. Great ambiance. Perfect food.
205,01/30/2021 19:11,12512871526.0,Wild Wing Station,LLC,4.0,19,Casual Dining,USA,US,AL,Mobile, Government,1500,Amazing Wild Wing Station. Staff was friendly. Five stars!
206,01/30/2021 23:11,18504663772.0,Jersey Mike's Subs,LLC,5.0,1,Sandwich Shop,USA,US,FL,Pensacola, 1670 E Nine Mile,1670,Loved this Jersey Mike's Subs. Staff was friendly. Great ambiance. Five stars!
207,01/31/2021 02:45,12516253066.0,Pizza Hut,Co,2.5,6,Delivery,USA,US,AL,Spanish Fort, 10179 Eastern Shore,10179,Terrible visit to Pizza Hut. The meal was terrible. Inattentive waiters.
208,01/31/2021 05:41,18504940073.0,Hungry Howie's Pizza & Subs,Inc,3.5,10,Pizzeria,USA,US,FL,Pensacola, 40 W Nine Mile,40,Standard Hungry Howie's Pizza & Subs. Acceptable service. Nothing to write home about.
209,01/31/2021 09:03,12519290122.0,Panini Pete's,LLC,4.0,210,Casual Dining,USA,US,AL,Fairhope, 1/2 S Section,42,Had a wonderful time at Panini Pete's. Attentive waiters. Highly recommend!
210,01/31/2021 13:06,12513331108.0,Lennys Grill & Subs,Partnership,2.5,7,Steakhouse,USA,US,AL,Daphne, 9475 US Hwy,9475,Not impressed by Lennys Grill & Subs. Uncomfortable setting. The lobster was terrible. Never coming back!
211,01/31/2021 16:32,18504663300.0,Indian Grill,Inc,4.0,87,Grill,USA,US,FL,Pensacola, North W,5800,Amazing Indian Grill. Great service. Five stars!
212,01/31/2021 20:21,12516796259.0,Arbys,Inc,3.0,11,Drive-Thru,USA,US,AL,Satsuma, 6109 Hwy,6109,Decent enough Arbys. Standard meal. Nothing remarkable about service. Might try again.
213,01/31/2021 23:34,12516211635.0,Lennys Grill and Subs,Inc,3.5,15,Grill,USA,US,AL,Daphne, 2020 Hwy,2020,Okay visit to Lennys Grill and Subs. Nothing special about the meal. Service was okay.
214,02/01/2021 03:19,12516349820.0,Ollie's Mediterranean Grill,Corp,3.5,104,Steakhouse,USA,US,AL,Mobile, 1248 Hillcrest,1248,Mixed feelings about Ollie's Mediterranean Grill. Nothing special about ambiance. wine was decent. It's okay.
215,02/01/2021 06:04,12516615100.0,Benja's Thai & Sushi Restaurant,Inc,4.0,81,Delivery,USA,US,AL,Mobile, 1281 Hillcrest,1281,Fantastic Benja's Thai & Sushi Restaurant. meal exceeded expectations. Five stars!
216,02/01/2021 10:15,12513082131.0,Mediterranean Sandwich Co,LLC,4.5,42,Sandwich Shop,USA,US,AL,Mobile, 3702 Airport,3702,Loved this Mediterranean Sandwich Co. The meal was delicious. Don't miss this place!
217,02/01/2021 13:16,18506191563.0,Popeyes Louisiana Kitchen,Inc,2.0,14,Asian,USA,US,FL,Pace, 4538 US 90,4538,Not impressed by Popeyes Louisiana Kitchen. Awful soup. Inattentive waiters. One star only!
218,02/01/2021 16:49,12519904005.0,Rotolo's Pizzeria,Co,3.5,45,Family Dining,USA,US,AL,Fairhope, 100 Eastern Shore Shopping,100,Average experience at Rotolo's Pizzeria. Standard meal.
219,02/01/2021 20:50,18505121480.0,BJ's Restaurant & Brewhouse,LLC,3.5,196,Casual Dining,USA,US,FL,Pensacola, 5108 N 9th,5108,Okay visit to BJ's Restaurant & Brewhouse. meal was decent. Nothing remarkable about service. It's okay.
220,02/01/2021 23:55,12516798914.0,KFC,Inc,3.0,4,Drive-Thru,USA,US,AL,Saraland, 815 Highway 43,815,Standard KFC. The meal was okay. Standard service. Might try again.
221,02/02/2021 03:07,18504691432.0,East Hill Market,LLP,4.5,36,Restaurant,USA,US,FL,Pensacola, 1216 N 9th,1216,Fantastic East Hill Market. Professional staff. Amazing meal. Worth every penny!
222,02/02/2021 06:52,18506268600.0,Hungry Howie's Pizza & Subs,Inc,2.5,13,Italian,USA,US,FL,Milton, Caroline,6534,Terrible visit to Hungry Howie's Pizza & Subs. Awful bruschetta. Poor customer service. Never coming back!
223,02/02/2021 10:03,12516621829.0,E Wing House,LLC,2.5,23,Sports Bar,USA,US,AL,Mobile, 1956 S Uviversity,1956,Poor experience at E Wing House. Rude staff. Inedible meal. Never coming back!
224,02/02/2021 13:42,12519474140.0,Zaxby's Chicken Fingers & Buffalo Wings,Inc,2.0,8,Delivery,USA,US,AL,Robertsdale, 21141 State Highway,21141,Disappointed with Zaxby's Chicken Fingers & Buffalo Wings. Inattentive waiters. Inedible food.
225,02/02/2021 17:16,12513088488.0,The Cheese Cottage,Inc,4.5,53,Casual Dining,USA,US,AL,Mobile, St Louis,650,Fantastic The Cheese Cottage. Perfect food. Five stars!
226,02/02/2021 21:17,12513075788.0,Little Tokyo,Corp,4.5,20,Delivery,USA,US,AL,Mobile, 6358 Cottage Hill,6358,Amazing Little Tokyo. meal exceeded expectations.
227,02/03/2021 00:39,18504779495.0,Wingz-2Go,Corp,3.0,29,Delivery,USA,US,FL,Pensacola, 2 E 9 Mile,2,Okay visit to Wingz-2Go. Acceptable service. Nothing special about ambiance.
228,02/03/2021 04:18,12514320360.0,Jimmy John's,Corp,3.5,13,Sandwich Shop,USA,US,AL,Mobile, B S Royal,62,Okay visit to Jimmy John's. Nothing remarkable about service. Typical environment. Average place.
229,02/03/2021 07:38,18507811034.0,Zaxby's Chicken Fingers & Buffalo Wings,Inc,3.0,9,Casual Dining,USA,US,FL,Pace,4700,4700,Decent enough Zaxby's Chicken Fingers & Buffalo Wings. Service was okay.
230,02/03/2021 10:36,18509830404.0,Firehouse Subs,Inc,4.0,8,Sandwich Shop,USA,US,FL,Milton, Caroline,6570,Amazing Firehouse Subs. Great ambiance. Highly recommend!
231,02/03/2021 14:30,12516210005.0,Popeyes Louisiana Kitchen,Inc,3.5,17,Thai,USA,US,AL,Daphne, 1511 US Highway,1511,Mixed feelings about Popeyes Louisiana Kitchen. Nothing special about ambiance. Might try again.
232,02/03/2021 18:09,12514089764.0,Zaxby's Chicken Fingers & Buffalo Wings,Inc,3.0,5,Casual Dining,USA,US,AL,Saraland, Shell,57,Average experience at Zaxby's Chicken Fingers & Buffalo Wings. Service was okay. dish was decent. Nothing to write home about.
233,02/03/2021 21:45,18504846836.0,The Tuscan Oven Pizzeria,LLC,4.0,267,Fine Dining,USA,US,FL,Pensacola, 4801 N 9th,4801,Excellent The Tuscan Oven Pizzeria. The food was delicious.
234,02/04/2021 01:17,12516253910.0,Hooters,Corp,2.0,37,Sports Bar,USA,US,AL,Daphne, 28975 Ushwy,28975,Not impressed by Hooters. Uncomfortable setting. dish was cold and tasteless. Avoid this place!
235,02/04/2021 04:48,18509104650.0,KFC,Inc,2.0,8,Fast Food,USA,US,FL,Pace, 4683 Highway,4683,Waste of money at KFC. Noisy environment. One star only!
236,02/04/2021 08:02,12512177278.0,Panda Palace Buffet,Inc,3.0,47,Asian,USA,US,AL,Mobile, 1335 Satchel Paige,1335,Mixed feelings about Panda Palace Buffet. Average tea. Might try again.
237,02/04/2021 11:15,12513809111.0,Siam Thai Cuisine,LLP,4.5,55,Thai,USA,US,AL,Mobile, 915 Hillcrest,915,Really enjoyed Siam Thai Cuisine. Attentive waiters. pad thai exceeded expectations. Highly recommend!
238,02/04/2021 14:56,12514575238.0,Hart's Fried Chicken,Corp,4.0,4,Casual Dining,USA,US,AL,Mobile, 929 S Wilson,929,Fantastic Hart's Fried Chicken. Nice atmosphere. Will definitely return!
239,02/04/2021 18:09,12516604995.0,3 Flavors,Corp,4.5,53,Restaurant,USA,US,AL,Mobile, 4701 Airport,4701,Fantastic 3 Flavors. Lovely decor. Professional staff. Five stars!
